Alert ID,Ticker,Name,Description,Time,DaTE,ime,Column1
3785392290,"BINANCE:KMNOUSDT, 18m",BINANCE:KMNOUSDT 18m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:30:19Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""KMNOUSDT"",
  ""timeframe"": ""18"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""390517"",

  ""close"": ""0.05128"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}

",2026-01-20T19:30:19Z,20/01/2026,19:30:19Z,SELL
3784616994,"BINANCE:LDOUSDT, 39m",BINANCE:LDOUSDT 39m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:30:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""LDOUSDT"",
  ""timeframe"": ""39"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""19157"",

  ""close"": ""0.5244"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}

",2026-01-20T19:30:02Z,20/01/2026,19:30:02Z,SELL
3785068027,"BINANCE:ADAUSDT, 61m",BINANCE:ADAUSDT 61m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:19:04Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ADAUSDT"",
  ""timeframe"": ""61"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""28449"",

  ""close"": ""0.3516"",
  ""position_side"": ""long"",
  ""position_qty"": ""28449""
}

",2026-01-20T19:19:04Z,20/01/2026,19:19:04Z,BUY
3785642791,"BINANCE:SYRUPUSDT, 33m",BINANCE:SYRUPUSDT 33m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:15:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""33"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""29735"",

  ""close"": ""0.3363"",
  ""position_side"": ""long"",
  ""position_qty"": ""116791""
}

",2026-01-20T19:15:01Z,20/01/2026,19:15:01Z,BUY
3780918385,"BINANCE:SUIUSDT, 46m",BINANCE:SUIUSDT 46m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:10:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SUIUSDT"",
  ""timeframe"": ""46"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""6644"",

  ""close"": ""1.5008"",
  ""position_side"": ""long"",
  ""position_qty"": ""6644""
}
",2026-01-20T19:10:02Z,20/01/2026,19:10:02Z,BUY
3785261754,"BINANCE:SYRUPUSDT, 28m",BINANCE:SYRUPUSDT 28m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:08:04Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""28"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""29664"",

  ""close"": ""0.3370"",
  ""position_side"": ""long"",
  ""position_qty"": ""88353""
}
",2026-01-20T19:08:04Z,20/01/2026,19:08:04Z,BUY
3785216885,"BINANCE:QNTUSDT, 37m",BINANCE:QNTUSDT 37m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:07:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""QNTUSDT"",
  ""timeframe"": ""37"",

  ""action"": ""buy"",
  ""order_id"": ""Test 2 "",
  ""contracts"": ""127"",

  ""close"": ""78.24"",
  ""position_side"": ""long"",
  ""position_qty"": ""379""
}

",2026-01-20T19:07:01Z,20/01/2026,19:07:01Z,BUY
3785255308,"BINANCE:ADAUSDT, 30m",BINANCE:ADAUSDT 30m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T19:00:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ADAUSDT"",
  ""timeframe"": ""30"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""28457"",

  ""close"": ""0.3515"",
  ""position_side"": ""long"",
  ""position_qty"": ""56898""
}

",2026-01-20T19:00:01Z,20/01/2026,19:00:01Z,BUY
3784375880,"BINANCE:ROSEUSDT, 54m",BINANCE:ROSEUSDT 54m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:54:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ROSEUSDT"",
  ""timeframe"": ""54"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long test"",
  ""contracts"": ""632911"",

  ""close"": ""0.01581"",
  ""position_side"": ""long"",
  ""position_qty"": ""3022323""
}

",2026-01-20T18:54:02Z,20/01/2026,18:54:02Z,BUY
3784616994,"BINANCE:LDOUSDT, 39m",BINANCE:LDOUSDT 39m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:51:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""LDOUSDT"",
  ""timeframe"": ""39"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""19157"",

  ""close"": ""0.5220"",
  ""position_side"": ""long"",
  ""position_qty"": ""19157""
}

",2026-01-20T18:51:01Z,20/01/2026,18:51:01Z,BUY
3781011292,"BINANCE:ASRUSDT, 25m",BINANCE:ASRUSDT 25m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:45:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ASRUSDT"",
  ""timeframe"": ""25"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""5952"",

  ""close"": ""1.680"",
  ""position_side"": ""long"",
  ""position_qty"": ""5952""
}
",2026-01-20T18:45:02Z,20/01/2026,18:45:02Z,BUY
3779380915,"MEXC:PEPEUSDT, 43m",MEXC:PEPEUSDT 43m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:38:00Z"",

  ""exchange"": ""MEXC"",
  ""symbol"": ""PEPEUSDT"",
  ""timeframe"": ""43"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""1999999999"",

  ""close"": ""0.000005001"",
  ""position_side"": ""long"",
  ""position_qty"": ""7856859194""
}

",2026-01-20T18:38:00Z,20/01/2026,18:38:00Z,BUY
3785520763,"BINANCE:PARTIUSDT, 18m",BINANCE:PARTIUSDT 18m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:37:19Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""PARTIUSDT"",
  ""timeframe"": ""18"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""112485"",

  ""close"": ""0.0911"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}

",2026-01-20T18:37:19Z,20/01/2026,18:37:19Z,SELL
3781417926,"BINANCE:VTHOUSDT, 53m",BINANCE:VTHOUSDT 53m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:33:15Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""VTHOUSDT"",
  ""timeframe"": ""53"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""13089005"",

  ""close"": ""0.000763"",
  ""position_side"": ""long"",
  ""position_qty"": ""64182374""
}

",2026-01-20T18:33:15Z,20/01/2026,18:33:15Z,BUY
3784200841,"BINANCE:VTHOUSDT, 53m",BINANCE:VTHOUSDT 53m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:33:15Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""VTHOUSDT"",
  ""timeframe"": ""53"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""13089005"",

  ""close"": ""0.000763"",
  ""position_side"": ""long"",
  ""position_qty"": ""64182374""
}

",2026-01-20T18:33:15Z,20/01/2026,18:33:15Z,BUY
3781417951,"BINANCE:VTHOUSDT, 53m",BINANCE:VTHOUSDT 53m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:33:15Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""VTHOUSDT"",
  ""timeframe"": ""53"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""13089005"",

  ""close"": ""0.000763"",
  ""position_side"": ""long"",
  ""position_qty"": ""64182374""
}

",2026-01-20T18:33:15Z,20/01/2026,18:33:15Z,BUY
3785255308,"BINANCE:ADAUSDT, 30m",BINANCE:ADAUSDT 30m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:30:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ADAUSDT"",
  ""timeframe"": ""30"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""28441"",

  ""close"": ""0.3515"",
  ""position_side"": ""long"",
  ""position_qty"": ""28441""
}

",2026-01-20T18:30:01Z,20/01/2026,18:30:01Z,BUY
3779095872,"BINANCE:ARUSDT, 50m",BINANCE:ARUSDT 50m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:20:30Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ARUSDT"",
  ""timeframe"": ""50"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""8151"",

  ""close"": ""3.60"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}
",2026-01-20T18:20:30Z,20/01/2026,18:20:30Z,SELL
3784521140,"BINANCE:NEXOUSDT, 22m",BINANCE:NEXOUSDT 22m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:20:06Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""NEXOUSDT"",
  ""timeframe"": ""22"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long test"",
  ""contracts"": ""10775"",

  ""close"": ""0.930"",
  ""position_side"": ""long"",
  ""position_qty"": ""42928""
}

",2026-01-20T18:20:06Z,20/01/2026,18:20:06Z,BUY
3784228387,"BINANCE:RENDERUSDT, 50m",BINANCE:RENDERUSDT 50m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:20:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""RENDERUSDT"",
  ""timeframe"": ""50"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""5192"",

  ""close"": ""1.926"",
  ""position_side"": ""long"",
  ""position_qty"": ""20381""
}

",2026-01-20T18:20:02Z,20/01/2026,18:20:02Z,BUY
3784584751,"BINANCE:MAGICUSDT, 50m",BINANCE:MAGICUSDT 50m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:20:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""MAGICUSDT"",
  ""timeframe"": ""50"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""110375"",

  ""close"": ""0.0907"",
  ""position_side"": ""long"",
  ""position_qty"": ""436830""
}

",2026-01-20T18:20:02Z,20/01/2026,18:20:02Z,BUY
3779550863,"MEXC:TAOUSDT, 61m",MEXC:TAOUSDT 61m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:18:01Z"",

  ""exchange"": ""MEXC"",
  ""symbol"": ""TAOUSDT"",
  ""timeframe"": ""61"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""42"",

  ""close"": ""236.01"",
  ""position_side"": ""long"",
  ""position_qty"": ""42""
}
",2026-01-20T18:18:01Z,20/01/2026,18:18:01Z,BUY
3780959116,"BINANCE:ADAUSDT, 42m",BINANCE:ADAUSDT 42m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:12:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ADAUSDT"",
  ""timeframe"": ""42"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""28392"",

  ""close"": ""0.3523"",
  ""position_side"": ""long"",
  ""position_qty"": ""56720""
}
",2026-01-20T18:12:02Z,20/01/2026,18:12:02Z,BUY
3785261754,"BINANCE:SYRUPUSDT, 28m",BINANCE:SYRUPUSDT 28m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:12:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""28"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""29577"",

  ""close"": ""0.3381"",
  ""position_side"": ""long"",
  ""position_qty"": ""58689""
}
",2026-01-20T18:12:02Z,20/01/2026,18:12:02Z,BUY
3785613230,"BINANCE:MANTAUSDT, 33m",BINANCE:MANTAUSDT 33m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:09:22Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""MANTAUSDT"",
  ""timeframe"": ""33"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""139664"",

  ""close"": ""0.0717"",
  ""position_side"": ""long"",
  ""position_qty"": ""412780""
}

",2026-01-20T18:09:22Z,20/01/2026,18:09:22Z,BUY
3785642791,"BINANCE:SYRUPUSDT, 33m",BINANCE:SYRUPUSDT 33m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:09:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""33"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""29568"",

  ""close"": ""0.3381"",
  ""position_side"": ""long"",
  ""position_qty"": ""87056""
}

",2026-01-20T18:09:01Z,20/01/2026,18:09:01Z,BUY
3786176691,"BINANCE:MUBARAKUSDT, 35m",BINANCE:MUBARAKUSDT 35m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:05:08Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""MUBARAKUSDT"",
  ""timeframe"": ""35"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""513347"",

  ""close"": ""0.01948"",
  ""position_side"": ""long"",
  ""position_qty"": ""1025642""
}

",2026-01-20T18:05:08Z,20/01/2026,18:05:08Z,BUY
3784494418,"KUCOIN:HYPEUSDT, 19m",KUCOIN:HYPEUSDT 19m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:03:00Z"",

  ""exchange"": ""KUCOIN"",
  ""symbol"": ""HYPEUSDT"",
  ""timeframe"": ""19"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""468"",

  ""close"": ""21.329"",
  ""position_side"": ""long"",
  ""position_qty"": ""934""
}

",2026-01-20T18:03:00Z,20/01/2026,18:03:00Z,BUY
3784542688,"BINANCE:VTHOUSDT, 3h",BINANCE:VTHOUSDT 3h,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:00:04Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""VTHOUSDT"",
  ""timeframe"": ""180"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long test"",
  ""contracts"": ""13071895"",

  ""close"": ""0.000764"",
  ""position_side"": ""long"",
  ""position_qty"": ""38488179""
}

",2026-01-20T18:00:04Z,20/01/2026,18:00:04Z,BUY
3779358627,"BINANCE:ETHUSDT, 2h",BINANCE:ETHUSDT 2h,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:00:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ETHUSDT"",
  ""timeframe"": ""120"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""3"",

  ""close"": ""2999.62"",
  ""position_side"": ""long"",
  ""position_qty"": ""6""
}

",2026-01-20T18:00:03Z,20/01/2026,18:00:03Z,BUY
3784399538,"BINANCE:TWTUSDT, 3h",BINANCE:TWTUSDT 3h,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:00:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""TWTUSDT"",
  ""timeframe"": ""180"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""11379"",

  ""close"": ""0.8789"",
  ""position_side"": ""long"",
  ""position_qty"": ""33948""
}

",2026-01-20T18:00:03Z,20/01/2026,18:00:03Z,BUY
3786247199,"BINANCE:MDTUSDT, 1h",BINANCE:MDTUSDT 1h,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:00:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""MDTUSDT"",
  ""timeframe"": ""60"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""2406613"",

  ""close"": ""0.01375"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}

",2026-01-20T18:00:02Z,20/01/2026,18:00:02Z,SELL
3784999139,"BINANCE:SFPUSDT, 2h",BINANCE:SFPUSDT 2h,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T18:00:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SFPUSDT"",
  ""timeframe"": ""120"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""28669"",

  ""close"": ""0.3488"",
  ""position_side"": ""long"",
  ""position_qty"": ""56354""
}

",2026-01-20T18:00:02Z,20/01/2026,18:00:02Z,BUY
3781321512,"BINANCE:1INCHUSDT, 43m",BINANCE:1INCHUSDT 43m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:55:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""1INCHUSDT"",
  ""timeframe"": ""43"",

  ""action"": ""sell"",
  ""order_id"": ""Close position order"",
  ""contracts"": ""70934"",

  ""close"": ""0.1404"",
  ""position_side"": ""flat"",
  ""position_qty"": ""0""
}

",2026-01-20T17:55:01Z,20/01/2026,17:55:01Z,SELL
3785216885,"BINANCE:QNTUSDT, 37m",BINANCE:QNTUSDT 37m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:53:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""QNTUSDT"",
  ""timeframe"": ""37"",

  ""action"": ""buy"",
  ""order_id"": ""Test 2 "",
  ""contracts"": ""127"",

  ""close"": ""78.49"",
  ""position_side"": ""long"",
  ""position_qty"": ""252""
}

",2026-01-20T17:53:01Z,20/01/2026,17:53:01Z,BUY
3784494418,"KUCOIN:HYPEUSDT, 19m",KUCOIN:HYPEUSDT 19m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:44:05Z"",

  ""exchange"": ""KUCOIN"",
  ""symbol"": ""HYPEUSDT"",
  ""timeframe"": ""19"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""466"",

  ""close"": ""21.452"",
  ""position_side"": ""long"",
  ""position_qty"": ""466""
}

",2026-01-20T17:44:05Z,20/01/2026,17:44:05Z,BUY
3785261754,"BINANCE:SYRUPUSDT, 28m",BINANCE:SYRUPUSDT 28m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:44:02Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""28"",

  ""action"": ""buy"",
  ""order_id"": ""Master"",
  ""contracts"": ""29112"",

  ""close"": ""0.3435"",
  ""position_side"": ""long"",
  ""position_qty"": ""29112""
}
",2026-01-20T17:44:02Z,20/01/2026,17:44:02Z,BUY
3784771708,"BINANCE:ARBUSDT, 59m",BINANCE:ARBUSDT 59m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:42:06Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""ARBUSDT"",
  ""timeframe"": ""59"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""54377"",

  ""close"": ""0.1839"",
  ""position_side"": ""long"",
  ""position_qty"": ""267648""
}
",2026-01-20T17:42:06Z,20/01/2026,17:42:06Z,BUY
3784521140,"BINANCE:NEXOUSDT, 22m",BINANCE:NEXOUSDT 22m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:36:05Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""NEXOUSDT"",
  ""timeframe"": ""22"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long test"",
  ""contracts"": ""10775"",

  ""close"": ""0.928"",
  ""position_side"": ""long"",
  ""position_qty"": ""32153""
}

",2026-01-20T17:36:05Z,20/01/2026,17:36:05Z,BUY
3785642791,"BINANCE:SYRUPUSDT, 33m",BINANCE:SYRUPUSDT 33m,"{
  ""securityPhrase"": ""gt3jPCd1gq4IEoJxon1SzHRPfsSf1sfE"",
""strategyId"": ""7b6f65b4-fab4-4705-8f5b-1e257ad13e2f"",
  ""timestamp"": ""2026-01-20T17:36:01Z"",

  ""exchange"": ""BINANCE"",
  ""symbol"": ""SYRUPUSDT"",
  ""timeframe"": ""33"",

  ""action"": ""buy"",
  ""order_id"": ""Re-Long"",
  ""contracts"": ""28835"",

  ""close"": ""0.3467"",
  ""position_side"": ""long"",
  ""position_qty"": ""57488""
}

",2026-01-20T17:36:01Z,20/01/2026,17:36:01Z,BUY
